Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,F:Coarse Aggregate,Fine Aggregate,Age,Strength,Job_ID,Business_Name,City,Lat,Lon,Job_Type,Plus_Code,Year
286.3,200.9,0,144.7,11.2,1004.6,803.7,7,38,CS-0111,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Slab,87G6853C+62,2019
362.6,189,0,164.9,11.6,944.7,755.8,7,55.9,CS-0112,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Patio,87G6853C+62,2020
439,177,0,186,11.1,884.9,707.9,7,56.1,CS-0113,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Driveway,87G6853C+62,2021
389.9,189,0,145.9,22,944.7,755.8,7,59.09,CS-0114,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Foundation,87G6853C+62,2022
362.6,189,0,164.9,11.6,944.7,755.8,7,22.9,CS-0115,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Slab,87G6853C+62,2023
337.9,189,0,174.9,9.5,944.7,755.8,7,35.1,CS-0116,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Patio,87G6853C+62,2024
374,189.2,0,170.1,10.1,926.1,756.7,28,61.09,CS-0117,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Driveway,87G6853C+62,2025
313.3,262.2,0,175.5,8.6,1046.9,611.8,28,59.8,CS-0118,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Foundation,87G6853C+62,2013
425,106.3,0,153.5,16.5,852.1,887.1,28,60.29,CS-0119,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Slab,87G6853C+62,2014
425,106.3,0,151.4,18.6,936,803.7,28,61.8,CS-0120,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Patio,87G6853C+62,2015
375,93.8,0,126.6,23.4,852.1,992.6,28,56.7,CS-0121,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Driveway,87G6853C+62,2016
475,118.8,0,181.1,8.9,852.1,781.5,28,68.3,CS-0122,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Foundation,87G6853C+62,2017
469,117.2,0,137.8,32.2,852.1,840.5,28,66.9,CS-0123,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Slab,87G6853C+62,2018
425,106.3,0,153.5,16.5,852.1,887.1,28,60.29,CS-0124,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Patio,87G6853C+62,2019
388.6,97.1,0,157.9,12.1,852.1,925.7,28,50.7,CS-0125,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Driveway,87G6853C+62,2020
531.3,0,0,141.8,28.2,852.1,893.7,28,56.4,CS-0126,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Foundation,87G6853C+62,2021
425,106.3,0,153.5,16.5,852.1,887.1,28,60.29,CS-0127,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Slab,87G6853C+62,2022
318.8,212.5,0,155.7,14.3,852.1,880.4,28,55.5,CS-0128,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Patio,87G6853C+62,2023
401.8,94.7,0,147.4,11.4,946.8,852.1,28,68.5,CS-0129,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Driveway,87G6853C+62,2024
362.6,189,0,164.9,11.6,944.7,755.8,28,71.3,CS-0130,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Foundation,87G6853C+62,2025
323.7,282.8,0,183.8,10.3,942.7,659.9,28,74.7,CS-0131,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Slab,87G6853C+62,2013
379.5,151.2,0,153.9,15.9,1134.3,605,28,52.2,CS-0132,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Patio,87G6853C+62,2014
362.6,189,0,164.9,11.6,944.7,755.8,28,71.3,CS-0133,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Driveway,87G6853C+62,2015
286.3,200.9,0,144.7,11.2,1004.6,803.7,28,67.7,CS-0134,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Foundation,87G6853C+62,2016
362.6,189,0,164.9,11.6,944.7,755.8,28,71.3,CS-0135,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Slab,87G6853C+62,2017
439,177,0,186,11.1,884.9,707.9,28,66,CS-0136,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Patio,87G6853C+62,2018
389.9,189,0,145.9,22,944.7,755.8,28,74.5,CS-0137,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Driveway,87G6853C+62,2019
362.6,189,0,164.9,11.6,944.7,755.8,28,71.3,CS-0138,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Foundation,87G6853C+62,2020
337.9,189,0,174.9,9.5,944.7,755.8,28,49.9,CS-0139,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Slab,87G6853C+62,2021
374,189.2,0,170.1,10.1,926.1,756.7,56,63.4,CS-0140,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Patio,87G6853C+62,2022
313.3,262.2,0,175.5,8.6,1046.9,611.8,56,64.9,CS-0141,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Driveway,87G6853C+62,2023
425,106.3,0,153.5,16.5,852.1,887.1,56,64.3,CS-0142,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Foundation,87G6853C+62,2024
425,106.3,0,151.4,18.6,936,803.7,56,64.9,CS-0143,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Slab,87G6853C+62,2025
375,93.8,0,126.6,23.4,852.1,992.6,56,60.2,CS-0144,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Patio,87G6853C+62,2013
475,118.8,0,181.1,8.9,852.1,781.5,56,72.3,CS-0145,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Driveway,87G6853C+62,2014
469,117.2,0,137.8,32.2,852.1,840.5,56,69.3,CS-0146,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Foundation,87G6853C+62,2015
425,106.3,0,153.5,16.5,852.1,887.1,56,64.3,CS-0147,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Slab,87G6853C+62,2016
388.6,97.1,0,157.9,12.1,852.1,925.7,56,55.2,CS-0148,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Patio,87G6853C+62,2017
531.3,0,0,141.8,28.2,852.1,893.7,56,58.8,CS-0149,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Driveway,87G6853C+62,2018
425,106.3,0,153.5,16.5,852.1,887.1,56,64.3,CS-0150,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Foundation,87G6853C+62,2019
318.8,212.5,0,155.7,14.3,852.1,880.4,56,66.1,CS-0151,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Slab,87G6853C+62,2020
401.8,94.7,0,147.4,11.4,946.8,852.1,56,73.7,CS-0152,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Patio,87G6853C+62,2021
362.6,189,0,164.9,11.6,944.7,755.8,56,77.3,CS-0153,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Driveway,87G6853C+62,2022
323.7,282.8,0,183.8,10.3,942.7,659.9,56,80.2,CS-0154,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Foundation,87G6853C+62,2023
379.5,151.2,0,153.9,15.9,1134.3,605,56,54.9,CS-0155,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Slab,87G6853C+62,2024
362.6,189,0,164.9,11.6,944.7,755.8,56,77.3,CS-0156,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Patio,87G6853C+62,2025
286.3,200.9,0,144.7,11.2,1004.6,803.7,56,72.99,CS-0157,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Driveway,87G6853C+62,2013
362.6,189,0,164.9,11.6,944.7,755.8,56,77.3,CS-0158,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Foundation,87G6853C+62,2014
439,177,0,186,11.1,884.9,707.9,56,71.7,CS-0159,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Slab,87G6853C+62,2015
389.9,189,0,145.9,22,944.7,755.8,56,79.4,CS-0160,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Patio,87G6853C+62,2016
362.6,189,0,164.9,11.6,944.7,755.8,56,77.3,CS-0161,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Driveway,87G6853C+62,2017
337.9,189,0,174.9,9.5,944.7,755.8,56,59.89,CS-0162,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Foundation,87G6853C+62,2018
374,189.2,0,170.1,10.1,926.1,756.7,91,64.9,CS-0163,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Slab,87G6853C+62,2019
313.3,262.2,0,175.5,8.6,1046.9,611.8,91,66.6,CS-0164,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Patio,87G6853C+62,2020
425,106.3,0,153.5,16.5,852.1,887.1,91,65.2,CS-0165,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Driveway,87G6853C+62,2021
425,106.3,0,151.4,18.6,936,803.7,91,66.7,CS-0166,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Foundation,87G6853C+62,2022
375,93.8,0,126.6,23.4,852.1,992.6,91,62.5,CS-0167,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Slab,87G6853C+62,2023
475,118.8,0,181.1,8.9,852.1,781.5,91,74.19,CS-0168,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Patio,87G6853C+62,2024
469,117.2,0,137.8,32.2,852.1,840.5,91,70.7,CS-0169,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Driveway,87G6853C+62,2025
425,106.3,0,153.5,16.5,852.1,887.1,91,65.2,CS-0170,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Foundation,87G6853C+62,2013
388.6,97.1,0,157.9,12.1,852.1,925.7,91,57.6,CS-0171,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Slab,87G6853C+62,2014
531.3,0,0,141.8,28.2,852.1,893.7,91,59.2,CS-0172,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Patio,87G6853C+62,2015
425,106.3,0,153.5,16.5,852.1,887.1,91,65.2,CS-0173,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Driveway,87G6853C+62,2016
318.8,212.5,0,155.7,14.3,852.1,880.4,91,68.1,CS-0174,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Foundation,87G6853C+62,2017
401.8,94.7,0,147.4,11.4,946.8,852.1,91,75.5,CS-0175,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Slab,87G6853C+62,2018
362.6,189,0,164.9,11.6,944.7,755.8,91,79.3,CS-0176,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Patio,87G6853C+62,2019
379.5,151.2,0,153.9,15.9,1134.3,605,91,56.5,CS-0177,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Driveway,87G6853C+62,2020
362.6,189,0,164.9,11.6,944.7,755.8,91,79.3,CS-0178,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Foundation,87G6853C+62,2021
286.3,200.9,0,144.7,11.2,1004.6,803.7,91,76.8,CS-0179,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Slab,87G6853C+62,2022
362.6,189,0,164.9,11.6,944.7,755.8,91,79.3,CS-0180,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Patio,87G6853C+62,2023
439,177,0,186,11.1,884.9,707.9,91,73.3,CS-0181,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Driveway,87G6853C+62,2024
389.9,189,0,145.9,22,944.7,755.8,91,82.6,CS-0182,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Foundation,87G6853C+62,2025
362.6,189,0,164.9,11.6,944.7,755.8,91,79.3,CS-0183,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Slab,87G6853C+62,2013
337.9,189,0,174.9,9.5,944.7,755.8,91,67.8,CS-0184,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Patio,87G6853C+62,2014
222.4,0,96.7,189.3,4.5,967.1,870.3,3,11.58,CS-0185,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Driveway,87G6853C+62,2015
222.4,0,96.7,189.3,4.5,967.1,870.3,14,24.45,CS-0186,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Foundation,87G6853C+62,2016
222.4,0,96.7,189.3,4.5,967.1,870.3,28,24.89,CS-0187,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Slab,87G6853C+62,2017
222.4,0,96.7,189.3,4.5,967.1,870.3,56,29.45,CS-0188,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Patio,87G6853C+62,2018
222.4,0,96.7,189.3,4.5,967.1,870.3,100,40.71,CS-0189,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Driveway,87G6853C+62,2019
233.8,0,94.6,197.9,4.6,947,852.2,3,10.38,CS-0190,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Foundation,87G6853C+62,2020
233.8,0,94.6,197.9,4.6,947,852.2,14,22.14,CS-0191,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Slab,87G6853C+62,2021
233.8,0,94.6,197.9,4.6,947,852.2,28,22.84,CS-0192,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Patio,87G6853C+62,2022
233.8,0,94.6,197.9,4.6,947,852.2,56,27.66,CS-0193,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Driveway,87G6853C+62,2023
233.8,0,94.6,197.9,4.6,947,852.2,100,34.56,CS-0194,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Foundation,87G6853C+62,2024
194.7,0,100.5,165.6,7.5,1006.4,905.9,3,12.45,CS-0195,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Slab,87G6853C+62,2025
194.7,0,100.5,165.6,7.5,1006.4,905.9,14,24.99,CS-0196,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Patio,87G6853C+62,2013
194.7,0,100.5,165.6,7.5,1006.4,905.9,28,25.72,CS-0197,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Driveway,87G6853C+62,2014
194.7,0,100.5,165.6,7.5,1006.4,905.9,56,33.96,CS-0198,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Foundation,87G6853C+62,2015
194.7,0,100.5,165.6,7.5,1006.4,905.9,100,37.34,CS-0199,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Slab,87G6853C+62,2016
190.7,0,125.4,162.1,7.8,1090,804,3,15.04,CS-0200,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Patio,87G6853C+62,2017
190.7,0,125.4,162.1,7.8,1090,804,14,21.06,CS-0201,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Driveway,87G6853C+62,2018
190.7,0,125.4,162.1,7.8,1090,804,28,26.4,CS-0202,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Foundation,87G6853C+62,2019
190.7,0,125.4,162.1,7.8,1090,804,56,35.34,CS-0203,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Slab,87G6853C+62,2020
190.7,0,125.4,162.1,7.8,1090,804,100,40.57,CS-0204,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Patio,87G6853C+62,2021
212.1,0,121.6,180.3,5.7,1057.6,779.3,3,12.47,CS-0205,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Driveway,87G6853C+62,2022
212.1,0,121.6,180.3,5.7,1057.6,779.3,14,20.92,CS-0206,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Foundation,87G6853C+62,2023
212.1,0,121.6,180.3,5.7,1057.6,779.3,28,24.9,CS-0207,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Slab,87G6853C+62,2024
212.1,0,121.6,180.3,5.7,1057.6,779.3,56,34.2,CS-0208,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Patio,87G6853C+62,2025
212.1,0,121.6,180.3,5.7,1057.6,779.3,100,39.61,CS-0209,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Driveway,87G6853C+62,2013
230,0,118.3,195.5,4.6,1029.4,758.6,3,10.03,CS-0210,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Foundation,87G6853C+62,2014
230,0,118.3,195.5,4.6,1029.4,758.6,14,20.08,CS-0211,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Slab,87G6853C+62,2015
230,0,118.3,195.5,4.6,1029.4,758.6,28,24.48,CS-0212,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Patio,87G6853C+62,2016
230,0,118.3,195.5,4.6,1029.4,758.6,56,31.54,CS-0213,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Driveway,87G6853C+62,2017
230,0,118.3,195.5,4.6,1029.4,758.6,100,35.34,CS-0214,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Foundation,87G6853C+62,2018
190.3,0,125.2,161.9,9.9,1088.1,802.6,3,9.45,CS-0215,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Reading,40.335,-75.93,Slab,87G6853C+62,2019
190.3,0,125.2,161.9,9.9,1088.1,802.6,14,22.72,CS-0216,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Pottstown,40.245,-75.65,Patio,87G6853C+62,2020
190.3,0,125.2,161.9,9.9,1088.1,802.6,28,28.47,CS-0217,"Hoffman Concrete Contractors, 461 Rugby Rd, Birdsboro, PA 19508, 461 Rugby Rd, Birdsboro, PA 19508",Birdsboro,40.264,-75.81,Driveway,87G6853C+62,2021
